Date_received,Product,Sub_product,Issue,Sub_issue,Consumer_complaint_narrative,Company_public_response,Company,State,ZIP_code,Tags,Consumer_consent_provided,Submitted_via,Date_sent_to_company,Company_response_to_consumer,Timely_response,Consumer_disputed,Complaint_ID,intent,query,response,Priority_Level,Resolution_Status,Customer_Satisfaction_Score,Agent_ID,Resolution_Time_Hours,Category,Channel_Rating,Follow_up_Required
2024-04-21 18:50:54.850970192,Debit Card,Basic,Card Unblock,Online Issue,I need to verify my account balance,Yes,Regional Credit Union,CA,15710,None,Yes,Phone,2024-04-21 18:50:54.850970192,Closed with explanation,No,No,COMP_003844,balance_inquiry,I need to verify my account balance,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Medium,Pending,5,AGT_014,67.2621475801443,Balance Inquiry,4,No
2024-04-22 00:06:20.236047200,Fixed Deposit,Premium,Interest Rate,Email,Want to file a formal complaint This is urgent.,Yes,National Bank,NY,54967,None,Yes,Email,2024-04-22 00:06:20.236047200,Closed with explanation,Yes,No,COMP_003845,complaint_management,Want to file a formal complaint This is urgent.,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Medium,Resolved,5,AGT_022,16.32605293349664,Complaint Management,4,No
2024-04-22 05:21:45.621124224,Debit Card,Platinum,Interest Rate,Mobile App,I want to temporarily block my card for security I'm very frustrated.,Yes,Digital Bank Corp,PA,91188,None,Yes,Mobile App,2024-04-22 05:21:45.621124224,Closed with explanation,Yes,Yes,COMP_003846,card_management,I want to temporarily block my card for security I'm very frustrated.,Thank you for contacting us regarding card management. We will assist you with this matter promptly.,Medium,Resolved,5,AGT_016,7.171922489709706,Card Management,3,No
2024-04-22 10:37:11.006201232,Home Loan,Premium,Fees,ATM Issue,How much money do I have in my account,Yes,Regional Credit Union,FL,52322,Military,No,Email,2024-04-22 10:37:11.006201232,Closed,Yes,No,COMP_003847,balance_inquiry,How much money do I have in my account,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,High,Resolved,1,AGT_053,15.261107279192009,Balance Inquiry,2,No
2024-04-22 15:52:36.391278256,Current Account,Rupay,Account Access,Mobile App,Want to know my outstanding loan amount,No,ABC Bank,CA,80670,Older American,Yes,Phone,2024-04-22 15:52:36.391278256,Closed with explanation,Yes,No,COMP_003848,loan_assistance,Want to know my outstanding loan amount,Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,Low,Resolved,2,AGT_053,6.326367097620958,Loan Assistance,5,Yes
2024-04-22 21:08:01.776355264,Savings Account,Gold,Loan Payment,Mobile App,"My loan payment is overdue, what should I do Please help me quickly.",Yes,Digital Bank Corp,PA,19860,Military,Yes,Web,2024-04-24 21:08:01.776355264,Closed with explanation,Yes,No,COMP_003849,loan_assistance,"My loan payment is overdue, what should I do Please help me quickly.",Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,Low,Escalated,5,AGT_035,26.680404817675427,Loan Assistance,2,Yes
2024-04-23 02:23:27.161432288,Car Loan,MasterCard,Bill Payment,Online Issue,Having trouble with online bill payment,Yes,XYZ Financial,TX,27457,None,No,Web,2024-04-23 02:23:27.161432288,Closed,Yes,No,COMP_003850,bill_payments,Having trouble with online bill payment,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Resolved,5,AGT_004,15.045971844000317,Bill Payments,2,No
2024-04-23 07:38:52.546509296,Personal Loan,Gold,Bill Payment,Phone Call,Unable to pay my credit card bill online,Yes,Digital Bank Corp,FL,90469,Military,Yes,Web,2024-04-25 07:38:52.546509296,Closed,Yes,No,COMP_003851,bill_payments,Unable to pay my credit card bill online,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,High,Resolved,3,AGT_096,12.793421151101581,Bill Payments,2,No
2024-04-23 12:54:17.931586320,Personal Loan,Rupay,Card Block,Phone Call,Can you help me check my account balance Please help me quickly.,Yes,Regional Credit Union,IL,97317,Older American,Yes,Phone,2024-04-24 12:54:17.931586320,Closed with explanation,Yes,Yes,COMP_003852,balance_inquiry,Can you help me check my account balance Please help me quickly.,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Low,Resolved,4,AGT_096,9.44317575997979,Balance Inquiry,2,Yes
2024-04-23 18:09:43.316663328,Personal Loan,Premium,Transaction Dispute,Branch Visit,Please block my card as it's been stolen This is urgent.,Yes,National Bank,GA,37611,None,Yes,Web,2024-04-23 18:09:43.316663328,Closed with explanation,Yes,No,COMP_003853,card_management,Please block my card as it's been stolen This is urgent.,Thank you for contacting us regarding card management. We will assist you with this matter promptly.,Low,Pending,2,AGT_009,22.925369798769083,Card Management,2,No
2024-04-23 23:25:08.701740352,Credit Card,Platinum,Account Access,Mobile App,The staff was very rude to me,No,XYZ Financial,MI,75919,None,Yes,Phone,2024-04-24 23:25:08.701740352,Closed,Yes,No,COMP_003854,complaint_management,The staff was very rude to me,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,High,Escalated,4,AGT_091,12.76482712260453,Complaint Management,2,No
2024-04-24 04:40:34.086817360,Personal Loan,MasterCard,Bill Payment,ATM Issue,I need to check my account balance but cannot access online banking,No,National Bank,PA,14574,Student,Yes,Web,2024-04-26 04:40:34.086817360,Closed,Yes,Yes,COMP_003855,balance_inquiry,I need to check my account balance but cannot access online banking,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Medium,Resolved,5,AGT_014,7.306587703140549,Balance Inquiry,4,Yes
2024-04-24 09:55:59.471894384,Credit Card,Platinum,Loan Payment,Email,"I lost my wallet, need to secure my cards",Yes,National Bank,CA,78596,None,Yes,Phone,2024-04-25 09:55:59.471894384,Closed,Yes,No,COMP_003856,card_management,"I lost my wallet, need to secure my cards",Thank you for contacting us regarding card management. We will assist you with this matter promptly.,Low,Resolved,1,AGT_066,130.75934861662557,Card Management,1,No
2024-04-24 15:11:24.856971392,Savings Account,Rupay,Card Block,Chat,Can you help me check my account balance,Yes,National Bank,FL,85148,Student,No,Email,2024-04-24 15:11:24.856971392,Closed with explanation,Yes,No,COMP_003857,balance_inquiry,Can you help me check my account balance,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Low,Resolved,1,AGT_019,1.136953919318122,Balance Inquiry,4,Yes
2024-04-24 20:26:50.242048400,Car Loan,Premium,Bill Payment,ATM Issue,The customer service was very poor,Yes,Regional Credit Union,NC,65309,None,No,Web,2024-04-26 20:26:50.242048400,Closed with explanation,Yes,No,COMP_003858,complaint_management,The customer service was very poor,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Medium,Resolved,5,AGT_018,39.49394873881706,Complaint Management,3,Yes
2024-04-25 01:42:15.627125424,Personal Loan,Standard,Card Block,ATM Issue,I need help with my loan EMI payment,Yes,Regional Credit Union,TX,70203,None,Yes,Mobile App,2024-04-26 01:42:15.627125424,Closed,Yes,No,COMP_003859,loan_assistance,I need help with my loan EMI payment,Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,Medium,Resolved,2,AGT_061,14.587604682586694,Loan Assistance,5,Yes
2024-04-25 06:57:41.012202432,Credit Card,Standard,Bill Payment,Email,"My loan payment is overdue, what should I do",No,XYZ Financial,IL,18253,None,Yes,Web,2024-04-25 06:57:41.012202432,Closed with explanation,Yes,No,COMP_003860,loan_assistance,"My loan payment is overdue, what should I do",Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,Medium,Resolved,4,AGT_021,158.40592122925986,Loan Assistance,5,Yes
2024-04-25 12:13:06.397279456,Home Loan,Gold,Transaction Dispute,Email,Please provide my account balance details,Yes,National Bank,CA,17632,Older American,Yes,Email,2024-04-26 12:13:06.397279456,Closed,Yes,No,COMP_003861,balance_inquiry,Please provide my account balance details,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Low,Pending,4,AGT_067,81.40602035352397,Balance Inquiry,1,No
2024-04-25 17:28:31.782356464,Car Loan,Basic,Lost Card,Mobile App,I am not satisfied with the previous resolution,Yes,National Bank,PA,86720,None,Yes,Mobile App,2024-04-25 17:28:31.782356464,Closed with explanation,Yes,No,COMP_003862,complaint_management,I am not satisfied with the previous resolution,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,High,Pending,5,AGT_005,67.59989412434727,Complaint Management,4,No
2024-04-25 22:43:57.167433488,Car Loan,Visa,Loan Payment,Email,How much money do I have in my account,Yes,Digital Bank Corp,NY,31795,None,Yes,Web,2024-04-25 22:43:57.167433488,Closed,Yes,No,COMP_003863,balance_inquiry,How much money do I have in my account,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Medium,Resolved,1,AGT_076,25.199766620661528,Balance Inquiry,1,No
2024-04-26 03:59:22.552510496,Debit Card,Standard,Bill Payment,Phone Call,Payment failed but amount was debited I've been waiting for days.,No,ABC Bank,NC,38611,Older American,Yes,Web,2024-04-26 03:59:22.552510496,Closed with explanation,Yes,No,COMP_003864,bill_payments,Payment failed but amount was debited I've been waiting for days.,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Resolved,3,AGT_018,63.98376284601525,Bill Payments,4,Yes
2024-04-26 09:14:47.937587520,Personal Loan,Gold,Card Block,Chat,Want to know my outstanding loan amount,Yes,National Bank,OH,26216,None,Yes,Email,2024-04-28 09:14:47.937587520,Closed,Yes,No,COMP_003865,loan_assistance,Want to know my outstanding loan amount,Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,High,Pending,1,AGT_085,27.641853610813953,Loan Assistance,2,No
2024-04-26 14:30:13.322664528,Fixed Deposit,Visa,Card Unblock,Chat,I want to know my current account balance Please help me quickly.,Yes,Regional Credit Union,PA,59609,None,Yes,Phone,2024-04-28 14:30:13.322664528,Closed,Yes,No,COMP_003866,balance_inquiry,I want to know my current account balance Please help me quickly.,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Medium,Resolved,2,AGT_034,21.115342255459606,Balance Inquiry,2,Yes
2024-04-26 19:45:38.707741552,Home Loan,Visa,Bill Payment,Chat,My bill payment is not reflecting in the system,No,ABC Bank,MI,37704,None,Yes,Web,2024-04-28 19:45:38.707741552,Closed with explanation,No,No,COMP_003867,bill_payments,My bill payment is not reflecting in the system,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Resolved,3,AGT_012,33.42665429041104,Bill Payments,4,No
2024-04-27 01:01:04.092818560,Savings Account,Platinum,Loan Payment,ATM Issue,I want to escalate my previous complaint,No,Digital Bank Corp,OH,40408,None,No,Email,2024-04-29 01:01:04.092818560,Closed,Yes,No,COMP_003868,complaint_management,I want to escalate my previous complaint,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Medium,Resolved,3,AGT_056,3.301648178276949,Complaint Management,4,Yes
2024-04-27 06:16:29.477895584,Credit Card,Platinum,Balance Inquiry,Email,Unable to pay my credit card bill online,No,ABC Bank,GA,44275,None,Yes,Phone,2024-04-27 06:16:29.477895584,Closed with explanation,Yes,No,COMP_003869,bill_payments,Unable to pay my credit card bill online,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Medium,Resolved,3,AGT_094,62.79778583924883,Bill Payments,2,No
2024-04-27 11:31:54.862972592,Credit Card,Platinum,Lost Card,Branch Visit,Please provide my account balance details,Yes,Digital Bank Corp,TX,11512,None,Yes,Email,2024-04-29 11:31:54.862972592,In progress,Yes,No,COMP_003870,balance_inquiry,Please provide my account balance details,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Low,Pending,1,AGT_032,10.797818486189623,Balance Inquiry,5,No
2024-04-27 16:47:20.248049600,Fixed Deposit,Visa,Lost Card,Email,Not happy with the service quality Please help me quickly.,No,National Bank,MI,26552,Military,Yes,Phone,2024-04-27 16:47:20.248049600,Closed with explanation,Yes,Yes,COMP_003871,complaint_management,Not happy with the service quality Please help me quickly.,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Low,Pending,2,AGT_094,51.42810674398902,Complaint Management,5,No
2024-04-27 22:02:45.633126624,Personal Loan,MasterCard,Card Block,ATM Issue,"My card was damaged, need a replacement",No,Regional Credit Union,IL,66159,None,Yes,Mobile App,2024-04-27 22:02:45.633126624,Closed with explanation,Yes,No,COMP_003872,card_management,"My card was damaged, need a replacement",Thank you for contacting us regarding card management. We will assist you with this matter promptly.,High,Resolved,4,AGT_082,86.65191911672696,Card Management,4,No
2024-04-28 03:18:11.018203632,Debit Card,Standard,Account Access,Branch Visit,I need to check my account balance but cannot access online banking I've been waiting for days.,Yes,ABC Bank,CA,59806,Student,Yes,Phone,2024-04-30 03:18:11.018203632,Closed with explanation,No,Yes,COMP_003873,balance_inquiry,I need to check my account balance but cannot access online banking I've been waiting for days.,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Low,Resolved,4,AGT_098,7.7872413028445955,Balance Inquiry,5,No
2024-04-28 08:33:36.403280656,Personal Loan,Platinum,Account Access,Phone Call,Need balance information for my savings account I've been waiting for days.,No,Regional Credit Union,NC,16892,Older American,Yes,Web,2024-04-29 08:33:36.403280656,Closed,Yes,No,COMP_003874,balance_inquiry,Need balance information for my savings account I've been waiting for days.,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Medium,Resolved,2,AGT_085,89.81715226566476,Balance Inquiry,3,Yes
